学号	课程班级
24403040126	24统计1班
24403040127	24统计1班
24403040132	24统计1班
24403040135	24统计1班
24403040137	24统计1班
24403040139	24统计1班
24403040140	24统计1班
24403040141	24统计1班
24403040144	24统计1班
24404010101	24英语1班
24404010102	24英语1班
24404010103	24英语1班
24404010104	24英语1班
24404010110	24英语1班
24404010112	24英语1班
24404010113	24英语1班
24404010114	24英语1班
24404010118	24英语1班
24404010119	24英语1班
24404010122	24英语1班
24404010124	24英语1班
24404010128	24英语1班
24404010130	24英语1班
24404010133	24英语1班
24404010135	24英语1班
24404010137	24英语1班
24404010146	24英语1班
24404010148	24英语1班
24404010202	24英语2班
24404010204	24英语2班
24404010207	24英语2班
24404010213	24英语2班
24404010214	24英语2班
24404010215	24英语2班
24404010220	24英语2班
24404010221	24英语2班
24404010222	24英语2班
24404010229	24英语2班
24404010231	24英语2班
24404010234	24英语2班
24404010236	24英语2班
24404010237	24英语2班
24404010240	24英语2班
24404010301	24英语3班
24404010302	24英语3班
24404010303	24英语3班
24404010304	24英语3班
24404010305	24英语3班
24404010306	24英语3班
24404010307	24英语3班
24404010308	24英语3班
24404010309	24英语3班
24404010310	24英语3班
24404010313	24英语3班
24404010314	24英语3班
24404010315	24英语3班
24404010316	24英语3班
24404010317	24英语3班
24404010319	24英语3班
24404010320	24英语3班
24404010321	24英语3班
24404010325	24英语3班
24404010337	24英语3班
24404010338	24英语3班
24404010339	24英语3班
24404010342	24英语3班
24404010401	24英语4班
24404010403	24英语4班
24404010407	24英语4班
24404010409	24英语4班
24404010410	24英语4班
24404010414	24英语4班
24404010416	24英语4班
24404010417	24英语4班
24404010420	24英语4班
24404010438	24英语4班
24404010501	24英语5班
24404010503	24英语5班
24404010504	24英语5班
24404010505	24英语5班
24404010506	24英语5班
24404010507	24英语5班
24404010508	24英语5班
24404010509	24英语5班
24404010510	24英语5班
24404010511	24英语5班
24404010512	24英语5班
24404010513	24英语5班
24404010519	24英语5班
24404010520	24英语5班
24404010521	24英语5班
24404010522	24英语5班
24404010523	24英语5班
24404010524	24英语5班
24404010525	24英语5班
24404010528	24英语5班
24404010529	24英语5班
24404010532	24英语5班
24404010533	24英语5班
24404010534	24英语5班
24404010535	24英语5班
24404010537	24英语5班
24404010538	24英语5班
24404010539	24英语5班
24404010540	24英语5班
24404010541	24英语5班
24404010542	24英语5班
24404010543	24英语5班
24404010609	24英语润之英才班
24404010612	24英语润之英才班
24404010614	24英语润之英才班
24404010616	24英语润之英才班
24404010617	24英语润之英才班
24404010618	24英语润之英才班
24404010619	24英语润之英才班
24404010620	24英语润之英才班
24404010621	24英语润之英才班
24404010624	24英语润之英才班
24404010625	24英语润之英才班
24404010626	24英语润之英才班
24404010628	24英语润之英才班
24404010629	24英语润之英才班
24404010630	24英语润之英才班
24404010632	24英语润之英才班
24404010633	24英语润之英才班
24404010634	24英语润之英才班
24404010635	24英语润之英才班
24404010636	24英语润之英才班
24404010637	24英语润之英才班
24404010639	24英语润之英才班
24404010640	24英语润之英才班
24404010643	24英语润之英才班
24404010644	24英语润之英才班
24404020101	24英语6班
24404020102	24英语6班
24404020106	24英语6班
24404020111	24英语6班
24404020112	24英语6班
24404020118	24英语6班
24404020120	24英语6班
24404020121	24英语6班
24404020122	24英语6班
24404020126	24英语6班
24404020127	24英语6班
24404020128	24英语6班
24404020130	24英语6班
24404020214	24英语7班
24404020217	24英语7班
24404020228	24英语7班
24404020229	24英语7班
24404040101	24翻译1班
24404040105	24翻译1班
24404040107	24翻译1班
24404040109	24翻译1班
24404040110	24翻译1班
24404040111	24翻译1班
24404040118	24翻译1班
24404040119	24翻译1班
24404040122	24翻译1班
24405010101	24计科1班
24405010108	24计科1班
24405010123	24计科1班
24405010124	24计科1班
24405010125	24计科1班
24405010126	24计科1班
24405010129	24计科1班
24405010131	24计科1班
24405010133	24计科1班
24405010134	24计科1班
24405010138	24计科1班
24405010139	24计科1班
24405010141	24计科1班
24405010142	24计科1班
24405010143	24计科1班
24405010146	24计科1班
24405010147	24计科1班
24405010149	24计科1班
24405010150	24计科1班
24405010202	24计科2班
24405010203	24计科2班
24405010213	24计科2班
24405010214	24计科2班
24405010215	24计科2班
24405010216	24计科2班
24405010217	24计科2班
24405010219	24计科2班
24405010222	24计科2班
24405010225	24计科2班
24405010226	24计科2班
24405010227	24计科2班
24405010228	24计科2班
24405010230	24计科2班
24405010231	24计科2班
24405010232	24计科2班
24405010234	24计科2班
24405010237	24计科2班
24405010243	24计科2班
24405010245	24计科2班
24405010246	24计科2班
24405010247	24计科2班
24405010248	24计科2班
24405010249	24计科2班
24405010312	24计科3班
24405010314	24计科3班
24405010315	24计科3班
24405010318	24计科3班
24405010319	24计科3班
24405010322	24计科3班
24405010323	24计科3班
24405010325	24计科3班
24405010326	24计科3班
24405010328	24计科3班
24405010329	24计科3班
24405010331	24计科3班
24405010332	24计科3班
24405010335	24计科3班
24405010336	24计科3班
24405010339	24计科3班
24405010340	24计科3班
24405010341	24计科3班
24405010342	24计科3班
24405010343	24计科3班
24405010401	24计科4班
24405010402	24计科4班
24405010404	24计科4班
24405010405	24计科4班
24405010406	24计科4班
24405010407	24计科4班
24405010408	24计科4班
24405010409	24计科4班
24405010410	24计科4班
24405010413	24计科4班
24405010415	24计科4班
24405010416	24计科4班
24405010417	24计科4班
24405010418	24计科4班
24405010421	24计科4班
24405010422	24计科4班
24405010424	24计科4班
24405010425	24计科4班
24405010426	24计科4班
24405010427	24计科4班
24405010428	24计科4班
24405010429	24计科4班
24405010430	24计科4班
24405010431	24计科4班
24405010432	24计科4班
24405010434	24计科4班
24405010435	24计科4班
24405010436	24计科4班
24405010437	24计科4班
24405010438	24计科4班
24405010439	24计科4班
24405010441	24计科4班
24405010442	24计科4班
24405010444	24计科4班
24405010445	24计科4班
24405010447	24计科4班
24405010448	24计科4班
24405010449	24计科4班
24405010450	24计科4班
24405010451	24计科4班
24405010452	24计科4班
24405010532	24计科润之卓越班
24405010533	24计科润之卓越班
24405010539	24计科润之卓越班
24405080107	24数据科学1班
24405080109	24数据科学1班
24405080110	24数据科学1班
24405080115	24数据科学1班
24405080116	24数据科学1班
24405080117	24数据科学1班
24405080132	24数据科学1班
24405080140	24数据科学1班
24405080141	24数据科学1班
24405080142	24数据科学1班
24405080143	24数据科学1班
24405080218	24数据科学2班
24405080219	24数据科学2班
24405080220	24数据科学2班
24405080222	24数据科学2班
24405080224	24数据科学2班
24405080228	24数据科学2班
24405080232	24数据科学2班
24405080240	24数据科学2班
24405080245	24数据科学2班
24405080246	24数据科学2班
24405080247	24数据科学2班
24405080248	24数据科学2班
24405080305	24数据科学3班
24405080307	24数据科学3班
24405080311	24数据科学3班
24405080316	24数据科学3班
24405080328	24数据科学3班
24405080334	24数据科学3班
24405080340	24数据科学3班
24405080344	24数据科学3班
24405080348	24数据科学3班
24405080350	24数据科学3班
24405090104	24网络1班
24405090105	24网络1班
24405090106	24网络1班
24405090107	24网络1班
24405090108	24网络1班
24405090109	24网络1班
24405090111	24网络1班
24405090112	24网络1班
24405090113	24网络1班
24405090119	24网络1班
24405090120	24网络1班
24405090130	24网络1班
24405090131	24网络1班
24405090132	24网络1班
24405090134	24网络1班
24405090136	24网络1班
24405090142	24网络1班
24405090144	24网络1班
24405090145	24网络1班
24405090146	24网络1班
24405090147	24网络1班
24405090150	24网络1班
24405090204	24网络2班
24405090205	24网络2班
24405090207	24网络2班
24405090208	24网络2班
24405090210	24网络2班
24405090214	24网络2班
24405090221	24网络2班
24405090223	24网络2班
24405090226	24网络2班
24405090227	24网络2班
24405090230	24网络2班
24405090232	24网络2班
24405090233	24网络2班
24405090234	24网络2班
24405090235	24网络2班
24405090236	24网络2班
24405090237	24网络2班
24405090239	24网络2班
24405090240	24网络2班
24405090241	24网络2班
24405090243	24网络2班
24405090245	24网络2班
24405090246	24网络2班
24405090247	24网络2班
24405090307	24网络3班
24405090308	24网络3班
24405090309	24网络3班
24405090316	24网络3班
24405090321	24网络3班
24405090322	24网络3班
24405090323	24网络3班
24405090325	24网络3班
24405090326	24网络3班
24405090327	24网络3班
24405090328	24网络3班
24405090330	24网络3班
24405090332	24网络3班
24405090334	24网络3班
24405090336	24网络3班
24405090339	24网络3班
24405090343	24网络3班
24405090345	24网络3班
24405090349	24网络3班
24405100102	24软件1班
24405100103	24软件1班
24405100109	24软件1班
24405100111	24软件1班
24405100114	24软件1班
24405100121	24软件1班
24405100127	24软件1班
24405100128	24软件1班
24405100129	24软件1班
24405100131	24软件1班
24405100132	24软件1班
24405100135	24软件1班
24405100140	24软件1班
24405100141	24软件1班
24405100142	24软件1班
24405100143	24软件1班
24405100146	24软件1班
24405100210	24软件2班
24405100215	24软件2班
24405100221	24软件2班
24405100222	24软件2班
24405100227	24软件2班
24405100232	24软件2班
24405100233	24软件2班
24405100235	24软件2班
24405100236	24软件2班
24405100237	24软件2班
24405100239	24软件2班
24405100241	24软件2班
24405100242	24软件2班
24405100244	24软件2班
24405100245	24软件2班
24405100249	24软件2班
24405100250	24软件2班
24405100311	24软件3班
24405100320	24软件3班
24405100321	24软件3班
24405100323	24软件3班
24405100324	24软件3班
24405100325	24软件3班
24405100326	24软件3班
24405100332	24软件3班
24405100333	24软件3班
24405100339	24软件3班
24405100341	24软件3班
24405100343	24软件3班
24405100344	24软件3班
24405100345	24软件3班
24405100346	24软件3班
24406020102	24会计1班
24406020109	24会计1班
24406020111	24会计1班
24406020123	24会计1班
24406020125	24会计1班
24406020127	24会计1班
24406020129	24会计1班
24406020145	24会计1班
24406020147	24会计1班
24406020202	24会计2班
24406020203	24会计2班
24406020206	24会计2班
24406020216	24会计2班
24406020222	24会计2班
24406020224	24会计2班
24406020229	24会计2班
24406020245	24会计2班
24406020250	24会计2班
24406020305	24会计3班
24406020306	24会计3班
24406020310	24会计3班
24406020316	24会计3班
24406020317	24会计3班
24406020319	24会计3班
24406020320	24会计3班
24406020324	24会计3班
24406020328	24会计3班
24406020334	24会计3班
24406020337	24会计3班
24406020341	24会计3班
24406020345	24会计3班
24406020348	24会计3班
24406020349	24会计3班
24406020350	24会计3班
24406030103	24旅管1班
24406030122	24旅管1班
24406030214	24旅管2班
24406030215	24旅管2班
24406030220	24旅管2班
24406030235	24旅管2班
24406030243	24旅管2班
24406030246	24旅管2班
24406030302	24旅管3班
24406030310	24旅管3班
24406030316	24旅管3班
24406030324	24旅管3班
24406030328	24旅管3班
24406030342	24旅管3班
24406030343	24旅管3班
24406030344	24旅管3班
24406030345	24旅管3班
24406030346	24旅管3班
24406030348	24旅管3班
24406040102	24国贸1班
24406040105	24国贸1班
24406040112	24国贸1班
24406040114	24国贸1班
24406040130	24国贸1班
24406040132	24国贸1班
24406040134	24国贸1班
24406040139	24国贸1班
24406040141	24国贸1班
24406040212	24国贸2班
24406040213	24国贸2班
24406040216	24国贸2班
24406040234	24国贸2班
24406040238	24国贸2班
24406040243	24国贸2班
24406040244	24国贸2班
24406040246	24国贸2班
24406040247	24国贸2班
24406040249	24国贸2班
24406040250	24国贸2班
24406050108	24市场营销1班
24406050110	24市场营销1班
24406050125	24市场营销1班
24406050130	24市场营销1班
24406050145	24市场营销1班
24406050202	24市场营销2班
24406050215	24市场营销2班
24406050223	24市场营销2班
24406050226	24市场营销2班
24406050243	24市场营销2班
24406050244	24市场营销2班
24406050246	24市场营销2班
24406050312	24市场营销3班
24406050314	24市场营销3班
24406050315	24市场营销3班
24406050318	24市场营销3班
24406050325	24市场营销3班
24406050327	24市场营销3班
24406050337	24市场营销3班
24406050342	24市场营销3班
24406060111	24金融1班
24406060112	24金融1班
24406060115	24金融1班
24406060120	24金融1班
24406060127	24金融1班
24406060136	24金融1班
24406060138	24金融1班
24406060147	24金融1班
24406060201	24金融2班
24406060206	24金融2班
24406060217	24金融2班
24406060218	24金融2班
24406060221	24金融2班
24406060226	24金融2班
24406060230	24金融2班
24406060233	24金融2班
24406060235	24金融2班
24406060244	24金融2班
24406060245	24金融2班
24406060246	24金融2班
24406060248	24金融2班
24406060249	24金融2班
24407010103	24音乐1班
24407010104	24音乐1班
24407010106	24音乐1班
24407010107	24音乐1班
24407010108	24音乐1班
24407010112	24音乐1班
24407010113	24音乐1班
24407010114	24音乐1班
24407010115	24音乐1班
24407010116	24音乐1班
24407010117	24音乐1班
24407010118	24音乐1班
24407010119	24音乐1班
24407010125	24音乐1班
24407010126	24音乐1班
24407010128	24音乐1班
24407010130	24音乐1班
24407010131	24音乐1班
24407010132	24音乐1班
24407010133	24音乐1班
24407010201	24音乐2班
24407010202	24音乐2班
24407010203	24音乐2班
24407010204	24音乐2班
24407010205	24音乐2班
24407010206	24音乐2班
24407010207	24音乐2班
24407010219	24音乐2班
24407010220	24音乐2班
24407010226	24音乐2班
24407010228	24音乐2班
24407010229	24音乐2班
24407010230	24音乐2班
24407010231	24音乐2班
24407010232	24音乐2班
24407010233	24音乐2班
24407010310	24音乐3班
24407010311	24音乐3班
24407010312	24音乐3班
24407010313	24音乐3班
24407010315	24音乐3班
24407010326	24音乐3班
24407010332	24音乐3班
24407030105	24舞蹈1班
24407030121	24舞蹈1班
24407030217	24舞蹈2班
24407040107	24舞表1班
24407040109	24舞表1班
24407040110	24舞表1班
24407040117	24舞表1班
24407040120	24舞表1班
24407040201	24舞表2班
24407040202	24舞表2班
24407040203	24舞表2班
24407040205	24舞表2班
24407040206	24舞表2班
24407040207	24舞表2班
24407040208	24舞表2班
24407040211	24舞表2班
24407040213	24舞表2班
24407040214	24舞表2班
24407040215	24舞表2班
24407040216	24舞表2班
24407040217	24舞表2班
24407040218	24舞表2班
24407040220	24舞表2班
24407040222	24舞表2班
24407050102	24音乐4班
24407050103	24音乐4班
24407050104	24音乐4班
24407050106	24音乐4班
24407050107	24音乐4班
24407050108	24音乐4班
24407050110	24音乐4班
24407050111	24音乐4班
24407050112	24音乐4班
24407050113	24音乐4班
24407050114	24音乐4班
24407050120	24音乐4班
24407050122	24音乐4班
24407050208	24音乐5班
24407050214	24音乐5班
24407050217	24音乐5班
24408010101	24美术A班
24408010110	24美术A班
24408010111	24美术A班
24408010112	24美术A班
24408010113	24美术A班
24408010116	24美术A班
24408010119	24美术A班
24408010122	24美术A班
24408010124	24美术A班
24408010125	24美术A班
24408010202	24美术B班
24408010203	24美术B班
24408010208	24美术B班
24408010209	24美术B班
24408010210	24美术B班
24408010211	24美术B班
24408010213	24美术B班
24408010218	24美术B班
24408010224	24美术B班
24408010302	24美术C班
24408010303	24美术C班
24408010304	24美术C班
24408010305	24美术C班
24408010306	24美术C班
24408010313	24美术C班
24408010314	24美术C班
24408010315	24美术C班
24408010316	24美术C班
24408010318	24美术C班
24408010322	24美术C班
24408010323	24美术C班
24408010324	24美术C班
24408030101	24环设1A班
24408030103	24环设1A班
24408030105	24环设1A班
24408030113	24环设1A班
24408030116	24环设1A班
24408030201	24环设1B班
24408030202	24环设1B班
24408030203	24环设1B班
24408030205	24环设1B班
24408030214	24环设1B班
24408030215	24环设1B班
24408030216	24环设1B班
24408030218	24环设1B班
24408030222	24环设1B班
24408030223	24环设1B班
24408040101	24视传1班
24408040106	24视传1班
24408040109	24视传1班
24408040114	24视传1班
24408040116	24视传1班
24408040205	24视传2班
24408040207	24视传2班
24408040209	24视传2班
24408040215	24视传2班
24408040221	24视传2班
24408050114	24书法1班
24408050221	24书法2班
24409010103	24体教1班
24409010108	24体教1班
24409010114	24体教1班
24409010115	24体教1班
24409010118	24体教1班
24409010124	24体教1班
24409010126	24体教1班
24409010128	24体教1班
24409010129	24体教1班
24409010131	24体教1班
24409010132	24体教1班
24409010135	24体教1班
24409010136	24体教1班
24409010137	24体教1班
24409010138	24体教1班
24409010140	24体教1班
24409010142	24体教1班
24409010144	24体教1班
24409010212	24体教2班
24409010244	24体教2班
24409010315	24体教3班
24409010316	24体教3班
24409010327	24体教3班
24409010344	24体教3班
24409010345	24体教3班
24409010402	24体教4班
24409010409	24体教4班
24409010426	24体教4班
24409030101	24休闲体育1班
24409030108	24休闲体育1班
24409030112	24休闲体育1班
24409030119	24休闲体育1班
24409030121	24休闲体育1班
24409030122	24休闲体育1班
24409030124	24休闲体育1班
24409030127	24休闲体育1班
24409030128	24休闲体育1班
24409030132	24休闲体育1班
24409030133	24休闲体育1班
24409030134	24休闲体育1班
24409030138	24休闲体育1班
24409030139	24休闲体育1班
24409030207	24休闲体育2班
24409030213	24休闲体育2班
24409030235	24休闲体育2班
24411010103	24思政1班
24411010106	24思政1班
24411010107	24思政1班
24411010109	24思政1班
24411010115	24思政1班
24411010132	24思政1班
24411010135	24思政1班
24411010143	24思政1班
24411010145	24思政1班
24411010146	24思政1班
24411010210	24思政2班
24411010233	24思政2班
24411010234	24思政2班
24411010239	24思政2班
24411010247	24思政2班
24411010249	24思政2班
24411010250	24思政2班
24411010305	24思政3班
24411010308	24思政3班
24411010309	24思政3班
24411010310	24思政3班
24411010314	24思政3班
24411010315	24思政3班
24411010325	24思政3班
24411010334	24思政3班
24411010337	24思政3班
24411010415	24思政4班
24411010417	24思政4班
24411010419	24思政4班
24411010423	24思政4班
24411010424	24思政4班
24411010446	24思政4班
24411010503	24思政5班
24411010505	24思政5班
24411010506	24思政5班
24411010512	24思政5班
24411010515	24思政5班
24411010520	24思政5班
24411010521	24思政5班
24411010522	24思政5班
24411010523	24思政5班
24411010527	24思政5班
24411010532	24思政5班
24411010533	24思政5班
24411010542	24思政5班
24411010543	24思政5班
24411010544	24思政5班
24411010547	24思政5班
24411010548	24思政5班
24413030110	24物理1班
24413030111	24物理1班
24413030112	24物理1班
24413030121	24物理1班
24413030122	24物理1班
24413030123	24物理1班
24413030124	24物理1班
24413030125	24物理1班
24413030126	24物理1班
24413030130	24物理1班
24413030135	24物理1班
24413030136	24物理1班
24413030138	24物理1班
24413030140	24物理1班
24413030141	24物理1班
24413030142	24物理1班
24413030143	24物理1班
24413030144	24物理1班
24413030201	24物理2班
24413030203	24物理2班
24413030204	24物理2班
24413030205	24物理2班
24413030208	24物理2班
24413030209	24物理2班
24413030210	24物理2班
24413030217	24物理2班
24413030218	24物理2班
24413030219	24物理2班
24413030227	24物理2班
24413030228	24物理2班
24413030229	24物理2班
24413030231	24物理2班
24413030232	24物理2班
24413030233	24物理2班
24413030235	24物理2班
24413030236	24物理2班
24413030243	24物理2班
24413030246	24物理2班
24413030248	24物理2班
24413030251	24物理2班
24413030256	24物理2班
24413030308	24物理3班
24413030319	24物理3班
24413030326	24物理3班
24413030332	24物理3班
24413030336	24物理3班
24413030338	24物理3班
24413030339	24物理3班
24413030340	24物理3班
24413030341	24物理3班
24413030345	24物理3班
24413030348	24物理3班
24413030354	24物理3班
24413030357	24物理3班
24413030401	24物理润之拔尖班
24413030403	24物理润之拔尖班
24413030409	24物理润之拔尖班
24413030411	24物理润之拔尖班
24413030412	24物理润之拔尖班
24413030413	24物理润之拔尖班
24413030416	24物理润之拔尖班
24413030422	24物理润之拔尖班
24413030423	24物理润之拔尖班
24413030424	24物理润之拔尖班
24413030426	24物理润之拔尖班
24413030429	24物理润之拔尖班
24413030430	24物理润之拔尖班
24413030431	24物理润之拔尖班
24413030432	24物理润之拔尖班
24413030437	24物理润之拔尖班
24413030438	24物理润之拔尖班
24413030439	24物理润之拔尖班
24413030440	24物理润之拔尖班
24413030441	24物理润之拔尖班
24413030443	24物理润之拔尖班
24413030444	24物理润之拔尖班
24413040108	24化学1班
24413040113	24化学1班
24413040126	24化学1班
24413040127	24化学1班
24413040133	24化学1班
24413040136	24化学1班
24413040139	24化学1班
24413040141	24化学1班
24413040143	24化学1班
24413040148	24化学1班
24413040204	24化学2班
24413040218	24化学2班
24413040220	24化学2班
24413040221	24化学2班
24413040222	24化学2班
24413040223	24化学2班
24413040224	24化学2班
24413040233	24化学2班
24413040235	24化学2班
24413040236	24化学2班
24413040239	24化学2班
24413040240	24化学2班
24413040241	24化学2班
24413040244	24化学2班
24413040246	24化学2班
24413040248	24化学2班
24413040249	24化学2班
24413040251	24化学2班
24413040253	24化学2班
24413040254	24化学2班
24413040255	24化学2班
24413040314	24化学3班
24413040317	24化学3班
24413040323	24化学3班
24413040340	24化学3班
24413040341	24化学3班
24413040342	24化学3班
24413040343	24化学3班
24413040344	24化学3班
24413040346	24化学3班
24413040347	24化学3班
24413040348	24化学3班
24413040349	24化学3班
24413040351	24化学3班
24413040352	24化学3班
24413050103	24柔电1班
24413050105	24柔电1班
24413050106	24柔电1班
24413050112	24柔电1班
24413050115	24柔电1班
24413050119	24柔电1班
24413050123	24柔电1班
24413050124	24柔电1班
24413050127	24柔电1班
24413050129	24柔电1班
24413050130	24柔电1班
24413050132	24柔电1班
24413050133	24柔电1班
24413050137	24柔电1班
24413050139	24柔电1班
24413050220	24柔电2班
24413050221	24柔电2班
24413050222	24柔电2班
24413050229	24柔电2班
24413050230	24柔电2班
24413050233	24柔电2班
24413050236	24柔电2班
24413050238	24柔电2班
24413050239	24柔电2班
24414010102	24电信1班
24414010103	24电信1班
24414010104	24电信1班
24414010113	24电信1班
24414010119	24电信1班
24414010121	24电信1班
24414010122	24电信1班
24414010123	24电信1班
24414010124	24电信1班
24414010125	24电信1班
24414010126	24电信1班
24414010127	24电信1班
24414010129	24电信1班
24414010130	24电信1班
24414010133	24电信1班
24414010134	24电信1班
24414010135	24电信1班
24414010137	24电信1班
24414010138	24电信1班
24414010139	24电信1班
24414010140	24电信1班
24414010144	24电信1班
24414010145	24电信1班
24414010149	24电信1班
24414010150	24电信1班
24414010202	24电信2班
24414010204	24电信2班
24414010206	24电信2班
24414010209	24电信2班
24414010210	24电信2班
24414010215	24电信2班
24414010216	24电信2班
24414010217	24电信2班
24414010218	24电信2班
24414010219	24电信2班
24414010220	24电信2班
24414010222	24电信2班
24414010223	24电信2班
24414010224	24电信2班
24414010225	24电信2班
24414010226	24电信2班
24414010227	24电信2班
24414010229	24电信2班
24414010230	24电信2班
24414010231	24电信2班
24414010233	24电信2班
24414010236	24电信2班
24414010239	24电信2班
24414010241	24电信2班
24414010242	24电信2班
24414010244	24电信2班
24414010247	24电信2班
24414010250	24电信2班
24414010301	24电信3班
24414010302	24电信3班
24414010306	24电信3班
24414010307	24电信3班
24414010308	24电信3班
24414010309	24电信3班
24414010310	24电信3班
24414010311	24电信3班
24414010313	24电信3班
24414010314	24电信3班
24414010315	24电信3班
24414010317	24电信3班
24414010318	24电信3班
24414010324	24电信3班
24414010326	24电信3班
24414010327	24电信3班
24414010331	24电信3班
24414010333	24电信3班
24414010339	24电信3班
24414010344	24电信3班
24414010350	24电信3班
24414010401	24电信4班
24414010404	24电信4班
24414010407	24电信4班
24414010410	24电信4班
24414010411	24电信4班
24414010416	24电信4班
24414010417	24电信4班
24414010420	24电信4班
24414010422	24电信4班
24414010425	24电信4班
24414010431	24电信4班
24414010432	24电信4班
24414010438	24电信4班
24414010443	24电信4班
24414010446	24电信4班
24414010449	24电信4班
24414020101	24通信1班
24414020103	24通信1班
24414020104	24通信1班
24414020105	24通信1班
24414020106	24通信1班
24414020107	24通信1班
24414020110	24通信1班
24414020116	24通信1班
24414020118	24通信1班
24414020120	24通信1班
24414020121	24通信1班
24414020122	24通信1班
24414020123	24通信1班
24414020124	24通信1班
24414020125	24通信1班
24414020127	24通信1班
24414020128	24通信1班
24414020129	24通信1班
24414020131	24通信1班
24414020132	24通信1班
24414020133	24通信1班
24414020134	24通信1班
24414020136	24通信1班
24414020137	24通信1班
24414020138	24通信1班
24414020139	24通信1班
24414020140	24通信1班
24414020141	24通信1班
24414020142	24通信1班
24414020143	24通信1班
24414020144	24通信1班
24414020145	24通信1班
24414020146	24通信1班
24414020148	24通信1班
24414020149	24通信1班
24414020150	24通信1班
24414020201	24通信2班
24414020202	24通信2班
24414020203	24通信2班
24414020205	24通信2班
24414020207	24通信2班
24414020221	24通信2班
24414020223	24通信2班
24414020224	24通信2班
24414020225	24通信2班
24414020227	24通信2班
24414020228	24通信2班
24414020232	24通信2班
24414020237	24通信2班
24414020238	24通信2班
24414020241	24通信2班
24414020243	24通信2班
24414020244	24通信2班
24414020247	24通信2班
24414020249	24通信2班
24414020301	24通信3班
24414020302	24通信3班
24414020306	24通信3班
24414020308	24通信3班
24414020316	24通信3班
24414020321	24通信3班
24414020322	24通信3班
24414020323	24通信3班
24414020324	24通信3班
24414020325	24通信3班
24414020327	24通信3班
24414020328	24通信3班
24414020329	24通信3班
24414020330	24通信3班
24414020331	24通信3班
24414020333	24通信3班
24414020334	24通信3班
24414020335	24通信3班
24414020336	24通信3班
24414020340	24通信3班
24414020341	24通信3班
24414020342	24通信3班
24414020346	24通信3班
24414020347	24通信3班
24414020348	24通信3班
24414020349	24通信3班
24414020350	24通信3班
24414020406	24通信4班
24414020411	24通信4班
24414020418	24通信4班
24414020422	24通信4班
24414020425	24通信4班
24414020426	24通信4班
24414020427	24通信4班
24414020428	24通信4班
24414020430	24通信4班
24414020431	24通信4班
24414020432	24通信4班
24414020433	24通信4班
24414020434	24通信4班
24414020435	24通信4班
24414020436	24通信4班
24414020437	24通信4班
24414020438	24通信4班
24414020439	24通信4班
24414020440	24通信4班
24414020441	24通信4班
24414020442	24通信4班
24414020443	24通信4班
24414020445	24通信4班
24414020446	24通信4班
24414020447	24通信4班
24414020448	24通信4班
24414020449	24通信4班
24414030103	24人工智能1班
24414030108	24人工智能1班
24414030110	24人工智能1班
24414030114	24人工智能1班
24414030123	24人工智能1班
24414030124	24人工智能1班
24414030125	24人工智能1班
24414030126	24人工智能1班
24414030128	24人工智能1班
24414030129	24人工智能1班
24414030130	24人工智能1班
24414030134	24人工智能1班
24414030135	24人工智能1班
24414030136	24人工智能1班
24414030137	24人工智能1班
24414030140	24人工智能1班
24414030141	24人工智能1班
24414030142	24人工智能1班
24414030143	24人工智能1班
24414030146	24人工智能1班
24414030147	24人工智能1班
24414030149	24人工智能1班
24414030152	24人工智能1班
24414030153	24人工智能1班
24414030202	24人工智能2班
24414030204	24人工智能2班
24414030206	24人工智能2班
24414030208	24人工智能2班
24414030210	24人工智能2班
24414030213	24人工智能2班
24414030214	24人工智能2班
24414030216	24人工智能2班
24414030217	24人工智能2班
24414030218	24人工智能2班
24414030219	24人工智能2班
24414030220	24人工智能2班
24414030223	24人工智能2班
24414030225	24人工智能2班
24414030228	24人工智能2班
24414030229	24人工智能2班
24414030230	24人工智能2班
24414030235	24人工智能2班
24414030237	24人工智能2班
24414030240	24人工智能2班
24414030243	24人工智能2班
24414030244	24人工智能2班
24414030246	24人工智能2班
24414030247	24人工智能2班
24414030248	24人工智能2班
24414030303	24人工智能润之卓越班
24414030306	24人工智能润之卓越班
24414030309	24人工智能润之卓越班
24414030310	24人工智能润之卓越班
24414030319	24人工智能润之卓越班
24414030323	24人工智能润之卓越班
24414030331	24人工智能润之卓越班
24414030336	24人工智能润之卓越班
24414030337	24人工智能润之卓越班
24414030338	24人工智能润之卓越班
24414040119	24微电子1班
24414040125	24微电子1班
24414040133	24微电子1班
24414040136	24微电子1班
24414040142	24微电子1班
24414040146	24微电子1班
24414040149	24微电子1班
24414040150	24微电子1班
24414040205	24微电子2班
24414040207	24微电子2班
24414040208	24微电子2班
24414040209	24微电子2班
24414040210	24微电子2班
24414040211	24微电子2班
24414040213	24微电子2班
24414040215	24微电子2班
24414040218	24微电子2班
24414040220	24微电子2班
24414040221	24微电子2班
24414040237	24微电子2班
24414040238	24微电子2班
24414040246	24微电子2班
24414040248	24微电子2班
24417010113	24工业智能1班
24417010114	24工业智能1班
24417010117	24工业智能1班
24417010118	24工业智能1班
24417010119	24工业智能1班
24417010120	24工业智能1班
24417010122	24工业智能1班
24417010123	24工业智能1班
24417010124	24工业智能1班
24417010125	24工业智能1班
24417010126	24工业智能1班
24417010130	24工业智能1班
24417010132	24工业智能1班
24417010133	24工业智能1班
